-16553.72	823.16	-563.32
-16566.44	330.96	-433.92
-16552.36	-1355.24	-280.64
-16246.24	-3643.28	-246.08
-16166.92	-3868.12	-254.76
-15715.8	-5429.88	-211.24
-15425.08	-6161.24	-224.6
-14848.24	-7426.12	-155.72
-14117.44	-8665.24	-127.72
-13083.0	-10092.16	-101.44
-12146.8	-11149.04	-68.72
-11212.64	-12044.92	-52.6
-10249.8	-12807.88	-25.96
-9620.04	-13248.6	-8.48
-8844.36	-13752.04	21.24
-8007.4	-14207.68	48.56
-7253.08	-14591.84	59.08
-6637.04	-14863.48	72.08
-5558.76	-15254.56	74.52
-4719.44	-15523.56	107.8
-3919.68	-15725.92	124.68
-3911.72	-15727.28	-19.64
-3325.24	-15848.68	35.96
-2954.16	-15914.32	52.92
-1699.92	-16079.04	89.44
-15920.76	3135.08	-1131.96
-15436.0	5626.08	-58.2
-14936.92	6765.0	-163.08
-14185.64	7993.28	-231.52
-13291.08	9309.68	-321.32
-12261.72	10514.0	-327.96
-10931.36	11772.88	-431.4
-9767.16	12654.44	-442.76
-8990.8	13154.72	-486.8
-7681.92	13899.52	-561.8
-6878.8	14271.68	-618.0
-5887.56	14663.72	-669.8
-4882.44	14998.8	-698.04
-4195.6	15181.8	-734.64
-3505.36	15336.4	-759.44
-3004.36	15433.32	-821.76
-2009.76	15572.16	-806.68
-1452.88	15624.44	-872.6
-729.12	15666.2	-899.28
332.72	15679.04	-933.72
