3.64	15722.6	455.72
-1576.2	-204.0	16318.24
-1566.0	1226.4	16205.6
-1615.6	818.28	16342.0
-1661.16	2391.12	16119.64
-1967.2	2702.28	16036.64
-1489.6	4976.0	15461.24
-1463.6	5701.76	15166.76
-1453.52	6169.88	14967.24
-1374.92	7267.32	14394.32
-1174.24	8709.76	13551.12
-1137.52	9594.56	12856.56
-1064.28	10401.6	12188.2
-988.12	11056.36	11550.08
-923.0	11788.28	10735.92
-824.16	12197.56	10238.84
-771.12	12607.28	9670.88
-682.6	13085.48	8944.04
-604.64	13608.52	8044.28
-538.64	13908.68	7479.36
-462.28	14220.72	6814.04
-370.08	14458.56	6276.0
-340.48	14740.04	5529.44
-233.92	14883.56	5086.04
-147.76	14994.88	4688.4
46.8	15189.96	4037.12
86.24	15302.92	3523.92
165.24	15445.88	2759.88
263.92	15573.96	1933.0
358.72	15641.32	1241.76
-1936.96	329.04	16343.68
-1671.72	-1293.0	16250.96
-1632.0	-2522.28	16151.08
-1635.16	-3405.16	16001.0
-1613.32	-5115.64	15523.2
-1735.84	-6322.08	15059.88
-1579.52	-8252.56	14044.88
-1533.56	-9440.56	13260.8
-1455.36	-10671.32	12282.88
-1392.24	-11769.08	11214.36
-1313.4	-12758.32	9975.96
-1243.48	-13536.12	8849.04
-1212.28	-14001.6	8070.12
-1214.68	-14445.96	7222.72
-1132.28	-14836.88	6359.12
-1153.92	-15085.88	5698.44
-996.48	-15402.36	4789.8
-951.88	-15396.0	4792.0
-1034.28	-15500.52	4377.28
-1052.24	-15656.64	3825.8
-1026.16	-15849.0	2903.76
-1008.68	-15935.16	2401.0
-992.88	-16005.88	1902.56
-877.88	-16091.6	980.24
