1449.32	-392.4	-16606.76
882.12	-1622.24	-16581.04
981.16	-2528.96	-16463.8
1307.52	-3873.48	-16182.04
1237.96	-4887.12	-15902.68
1114.28	-6381.28	-15336.72
1071.72	-7806.0	-14613.92
1035.08	-8454.28	-14265.52
979.16	-9468.88	-13578.28
946.56	-10422.48	-12801.04
915.88	-11398.92	-11884.44
894.88	-12224.96	-10968.0
864.0	-12569.8	-10555.32
706.6	-13573.68	-9113.0
658.08	-13957.72	-8456.16
630.6	-14279.56	-7851.8
564.92	-14681.24	-7000.16
536.8	-14921.76	-6455.36
477.32	-15220.88	-5670.88
442.84	-15382.84	-5130.0
390.96	-15569.68	-4489.4
306.56	-15824.2	-3437.84
121.08	-16054.44	-1801.52
-111.92	-16139.2	-583.08
1085.52	-183.12	-16618.12
1338.8	1357.32	-16483.84
1589.12	2103.28	-16375.96
1410.52	3740.16	-16046.4
1356.4	4276.2	-15898.12
1473.44	4443.6	-15829.04
1484.52	6471.56	-15023.08
-29.2	8474.32	-13923.28
66.32	9274.52	-13367.0
14.44	10205.04	-12568.48
-25.16	10749.48	-12095.72
26.52	11315.0	-11494.04
-2.36	11969.0	-10748.24
15.76	12429.36	-10135.8
40.24	12942.12	-9377.24
22.96	13322.92	-8756.92
26.52	13699.16	-8108.64
15.8	14050.28	-7409.28
2.92	14380.2	-6682.44
-3.68	14654.24	-5979.48
-49.8	14922.08	-5190.84
553.2	14748.08	-5693.84
520.32	14941.64	-5097.2
505.32	15222.56	-4048.84
501.76	15529.92	-2509.52
532.76	15609.84	-1670.56
534.48	15659.88	-1146.4
