-16556.2	755.56	-333.12
-16234.24	3003.8	-630.28
-15558.76	5270.96	-419.68
-15120.32	6296.96	-615.96
-14547.44	7411.24	-636.52
-13996.32	8334.52	-521.72
-13213.04	9393.08	-462.28
-12001.04	10775.8	-414.64
-10893.96	11798.56	-264.16
-10049.16	12452.0	-180.08
-9243.48	13008.76	-122.52
-8319.36	13559.2	-42.84
-7520.2	13973.32	-0.8
-6701.48	14350.4	23.44
-5904.88	14669.92	-19.52
-5005.6	14962.16	-31.0
-3988.2	15250.72	-56.0
-3164.52	15417.56	-44.32
-2294.32	15554.68	81.8
-1842.52	15604.52	82.28
412.48	15687.2	235.4
-16555.84	-1439.08	-182.44
-16133.44	-4010.32	-625.32
-15573.52	-5799.44	-410.8
-14986.12	-7153.88	-502.92
-14307.04	-8358.04	-565.96
-13428.88	-9657.04	-660.2
-12541.88	-10697.2	-716.32
-11833.6	-11455.52	-746.28
-11191.04	-12058.4	-702.4
-9586.24	-13284.36	-595.72
-8994.8	-13650.48	-557.32
-8237.56	-14105.0	-511.36
-7815.2	-14323.32	-497.84
-7018.68	-14696.44	-478.48
-6249.32	-15021.28	-409.32
-5650.8	-15233.28	-371.44
-4843.8	-15495.36	-251.72
-4152.88	-15677.04	-218.24
-3466.32	-15828.6	-155.52
-2100.04	-16037.76	-68.8
