-2897.0	1595.0	20059.0
2690.0	-1266.0	15771.0
3698.0	-2286.0	19540.0
5482.0	-3182.0	19646.0
-3577.0	74.0	21270.0
-5005.0	-1280.0	7954.0
5819.0	2635.0	21092.0
4436.0	1733.0	24677.0
-18744.0	5668.0	4230.0
-11769.0	-4295.0	14124.0
-6786.0	-3582.0	15123.0
-6111.0	-527.0	16026.0
-6637.0	-852.0	17266.0
-793.0	-3173.0	15832.0
-3887.0	-1936.0	19088.0
-2122.0	1314.0	17019.0
1654.0	-4.0	20482.0
3155.0	1033.0	16858.0
4267.0	2176.0	17673.0
2733.0	1983.0	19684.0
-3825.0	-1303.0	15268.0
1949.0	1453.0	12649.0
3193.0	5675.0	15291.0
5915.0	3933.0	17150.0
4770.0	-409.0	18088.0
1239.0	3265.0	18281.0
1335.0	2329.0	15559.0
-1223.0	2881.0	15830.0
-2836.0	-953.0	17306.0
-2906.0	2870.0	16870.0
-6618.0	-757.0	15238.0
-5758.0	459.0	14095.0
-2474.0	-3510.0	15711.0
274.0	-10949.0	22197.0
-7002.0	1194.0	11219.0
-2741.0	-382.0	23534.0
-4365.0	-6143.0	15935.0
-1148.0	-6833.0	9806.0
-1596.0	-7692.0	14931.0
-3080.0	-13564.0	7864.0
-5180.0	-11125.0	1900.0
-6808.0	-10641.0	-1560.0
-10992.0	-7214.0	-10873.0
-11446.0	-2495.0	-11852.0
-9368.0	3086.0	-20632.0
-7421.0	7616.0	-16259.0
-5279.0	10751.0	-9984.0
-6228.0	12594.0	-9813.0
-1919.0	15889.0	-5862.0
2736.0	17004.0	-111.0
1685.0	15250.0	7244.0
3149.0	11696.0	4053.0
4890.0	15255.0	11423.0
3959.0	12734.0	11741.0
8886.0	10440.0	8360.0
11097.0	8724.0	13206.0
1203.0	776.0	11838.0
1693.0	-1300.0	17215.0
-198.0	-2515.0	17237.0
-5373.0	-6980.0	15408.0
-3567.0	-10724.0	11590.0
-3455.0	-10995.0	11642.0
-2583.0	-12238.0	675.0
1118.0	-15018.0	-4864.0
3448.0	-13407.0	-6326.0
8120.0	-11631.0	-7922.0
7205.0	-9417.0	-7889.0
6980.0	-5869.0	-11575.0
7729.0	-3175.0	-11224.0
6634.0	878.0	-12007.0
8554.0	2323.0	-20570.0
6580.0	8363.0	-16453.0
8187.0	5147.0	-14942.0
-2965.0	12506.0	-13477.0
-2040.0	14028.0	-11714.0
-5737.0	11656.0	-7623.0
-11635.0	12585.0	-7928.0
-11048.0	8878.0	-2814.0
-12739.0	9802.0	1687.0
-14919.0	7030.0	1761.0
-15383.0	13754.0	4419.0
-15374.0	2681.0	4312.0
-18040.0	3791.0	4309.0
-13836.0	-281.0	4370.0
-14934.0	-850.0	5176.0
-15726.0	-1856.0	7014.0
-11269.0	-6339.0	4133.0
-15806.0	-4825.0	6686.0
-5649.0	-9509.0	1150.0
-2997.0	-12834.0	3589.0
-1258.0	-9232.0	13146.0
1133.0	-4891.0	14430.0
-7499.0	-5893.0	13600.0
-11951.0	-2529.0	19918.0
-4012.0	3093.0	21592.0
-144.0	1825.0	19671.0
-4975.0	711.0	17088.0
-7197.0	393.0	18103.0
-13732.0	3170.0	13334.0
-12468.0	-1292.0	10800.0
-303.0	-102.0	18162.0
-1911.0	1165.0	17064.0
-5046.0	863.0	16512.0
-9335.0	-941.0	17428.0
-7036.0	-1337.0	15914.0
-7389.0	-1284.0	14580.0
121.0	731.0	17133.0
231.0	-3032.0	17887.0
-3319.0	-122.0	15411.0
-1078.0	-2756.0	20093.0
-6310.0	1890.0	14076.0
-4256.0	3459.0	17727.0
-2365.0	852.0	18357.0
-1522.0	495.0	17223.0
-2340.0	212.0	14927.0
2148.0	-135.0	21063.0
-2409.0	-1332.0	13175.0
1052.0	-2341.0	13707.0
-4896.0	-2765.0	14212.0
219.0	-337.0	14964.0
1394.0	-1619.0	14255.0
2289.0	1622.0	17246.0
-596.0	-424.0	14535.0
-4979.0	3137.0	13629.0
-1324.0	2135.0	15676.0
-806.0	3591.0	14753.0
476.0	3986.0	9988.0
5935.0	1447.0	14989.0
2374.0	8017.0	16218.0
3024.0	5445.0	14438.0
1884.0	6036.0	14773.0
2841.0	7422.0	13495.0
1167.0	8874.0	13120.0
6042.0	6373.0	10009.0
17088.0	4696.0	6288.0
12520.0	8953.0	8022.0
10446.0	-1251.0	5931.0
8386.0	-4223.0	13933.0
12547.0	-4764.0	14090.0
-14460.0	64.0	-4692.0
-24233.0	6475.0	-4999.0
-20196.0	10131.0	531.0
-10113.0	14205.0	-6052.0
-15169.0	15492.0	-2165.0
-15699.0	13957.0	3605.0
-12579.0	12611.0	10903.0
-14573.0	9150.0	2974.0
-14827.0	4528.0	3134.0
-11663.0	2132.0	-645.0
-13155.0	-1693.0	1289.0
-9088.0	-8175.0	-2691.0
-4771.0	-8544.0	-5526.0
6696.0	-4857.0	-10362.0
5157.0	-4047.0	-22505.0
-9594.0	1061.0	-17444.0
-860.0	5033.0	-15677.0
-15756.0	3985.0	-17578.0
-5673.0	5444.0	-12475.0
-19003.0	6514.0	-5309.0
-15149.0	2911.0	-9334.0
-23055.0	8705.0	-1468.0
-21725.0	5047.0	-4248.0
-18097.0	1226.0	8655.0
-12866.0	-3314.0	10026.0
-11511.0	-3919.0	5520.0
-10517.0	-2077.0	-3844.0
-8555.0	485.0	-20139.0
1376.0	4447.0	-17596.0
1882.0	8107.0	-21975.0
3114.0	8587.0	-13636.0
6156.0	12462.0	-19084.0
-3959.0	14504.0	898.0
-9523.0	15417.0	989.0
-12931.0	12740.0	2929.0
-9959.0	5778.0	12732.0
-17467.0	7058.0	8780.0
-17098.0	3401.0	13365.0
-12669.0	-3538.0	9240.0
-9800.0	-5421.0	12449.0
-10393.0	-8315.0	11456.0
-10880.0	-8342.0	12703.0
-13812.0	-9901.0	1758.0
-10083.0	-6802.0	-4818.0
-3602.0	-6237.0	-14209.0
3179.0	-1645.0	-16858.0
-7417.0	7472.0	-20934.0
579.0	6413.0	-16543.0
-97.0	7254.0	-13851.0
-1762.0	10251.0	-14692.0
3588.0	10777.0	-9421.0
3027.0	24362.0	-1640.0
1326.0	17090.0	964.0
2889.0	20684.0	6557.0
3123.0	9178.0	9138.0
-8169.0	748.0	23105.0
-208.0	-2151.0	8195.0
-2440.0	-1382.0	13147.0
2102.0	-5991.0	13079.0
-2393.0	-8623.0	12990.0
-5205.0	-10934.0	14677.0
-2949.0	-13424.0	14213.0
-9328.0	-15693.0	1285.0
-9172.0	-18152.0	12242.0
-5716.0	-16435.0	-5403.0
-7922.0	-13435.0	1153.0
-7071.0	-14167.0	-3805.0
363.0	-11881.0	14289.0
-15290.0	-10552.0	7537.0
-14591.0	-7686.0	-1332.0
1735.0	-6511.0	-8549.0
3272.0	-1195.0	-14393.0
4347.0	6432.0	-13437.0
13962.0	10457.0	-14104.0
15695.0	10141.0	-15269.0
4998.0	10174.0	-13844.0
642.0	10603.0	-10536.0
-249.0	12162.0	-16929.0
-13845.0	17953.0	-8588.0
-11491.0	11861.0	-9336.0
-11227.0	8930.0	-4497.0
-16408.0	7518.0	-3296.0
-6769.0	4151.0	-25252.0
7187.0	1750.0	-8545.0
9328.0	-1293.0	-5950.0
15856.0	2730.0	-9813.0
2024.0	-4606.0	-179.0
4957.0	-2986.0	-17386.0
2797.0	-701.0	-14679.0
2006.0	3018.0	-19850.0
-2763.0	6032.0	-19099.0
-2441.0	3732.0	-18218.0
-5169.0	459.0	-15708.0
-7432.0	-4169.0	-14038.0
-9242.0	-3065.0	-14136.0
-144.0	-6324.0	-13143.0
-4157.0	-8524.0	-12816.0
-9231.0	-7409.0	-10107.0
3205.0	-5642.0	-17402.0
8951.0	-7489.0	-9967.0
8209.0	-1832.0	-18495.0
4438.0	4740.0	-14832.0
4473.0	6002.0	-16266.0
8247.0	2109.0	-15323.0
8946.0	4632.0	-15422.0
-10546.0	9534.0	-21425.0
7608.0	4874.0	-21118.0
12975.0	3695.0	-15305.0
8144.0	910.0	-13041.0
7417.0	555.0	-14949.0
3682.0	-912.0	-14177.0
4002.0	-1247.0	-14746.0
2116.0	1603.0	-15031.0
2979.0	-1495.0	-18988.0
-730.0	-1968.0	-14527.0
3071.0	141.0	-18635.0
5877.0	-1402.0	-12529.0
-5480.0	-3733.0	-8677.0
-1741.0	-3628.0	-18893.0
-5050.0	397.0	-20102.0
-4391.0	6170.0	-19284.0
-552.0	5409.0	-14742.0
2620.0	5641.0	-14548.0
2807.0	3890.0	-16843.0
6950.0	3199.0	-12299.0
10879.0	3249.0	-13488.0
4733.0	5478.0	-16337.0
10861.0	2307.0	-16466.0
10632.0	1266.0	-8280.0
7587.0	3488.0	-13528.0
8607.0	6765.0	-5095.0
13689.0	8386.0	1719.0
17690.0	9483.0	15911.0
917.0	8377.0	16554.0
3260.0	8590.0	15824.0
-19232.0	5813.0	14638.0
-495.0	4380.0	8343.0
-8075.0	5220.0	19345.0
-6302.0	6165.0	17112.0
3960.0	2321.0	10288.0
5686.0	1001.0	15042.0
2170.0	-747.0	12936.0
9232.0	4465.0	11270.0
549.0	1664.0	20555.0
2966.0	2210.0	12294.0
5051.0	6422.0	14530.0
-573.0	5194.0	16454.0
1464.0	6571.0	19557.0
74.0	3810.0	18297.0
2141.0	939.0	13592.0
-2272.0	4375.0	19239.0
-3323.0	3232.0	17872.0
-1808.0	1502.0	13112.0
-813.0	965.0	12607.0
-1276.0	-649.0	12865.0
-672.0	2159.0	18470.0
-5491.0	5673.0	16341.0
2120.0	6064.0	22162.0
451.0	2846.0	13360.0
-2809.0	4829.0	19739.0
4193.0	2898.0	15479.0
-598.0	3231.0	17751.0
-211.0	3920.0	16576.0
3375.0	3207.0	13876.0
4084.0	2232.0	11600.0
2555.0	3397.0	23433.0
358.0	1604.0	14445.0
173.0	1311.0	17078.0
6457.0	-880.0	16814.0
5435.0	2118.0	16787.0
9425.0	5614.0	15763.0
6752.0	6145.0	15920.0
6935.0	9274.0	20476.0
1996.0	7010.0	10804.0
2235.0	5108.0	13288.0
721.0	4894.0	13013.0
781.0	8393.0	14524.0
-3993.0	8833.0	14086.0
-7546.0	7834.0	12837.0
-7285.0	3807.0	9221.0
162.0	13743.0	2214.0
-527.0	18009.0	335.0
14407.0	13137.0	-2280.0
7274.0	12272.0	-3570.0
10656.0	9026.0	-2803.0
16147.0	1909.0	1331.0
14809.0	-440.0	2643.0
14827.0	-9199.0	5096.0
12136.0	-11065.0	1577.0
-3014.0	-14241.0	8603.0
-6974.0	-15377.0	2785.0
-8313.0	-10113.0	-1778.0
-12255.0	-8678.0	2101.0
-23336.0	-8431.0	4455.0
-26559.0	-2479.0	-15135.0
-15483.0	-2433.0	-6837.0
-13983.0	10216.0	-2954.0
-7549.0	18880.0	2159.0
176.0	18731.0	2959.0
8207.0	11934.0	6175.0
14979.0	8471.0	8191.0
20986.0	53.0	3186.0
19500.0	-6412.0	6591.0
12962.0	-3583.0	5728.0
7758.0	-8613.0	7821.0
25606.0	232.0	22446.0
6081.0	-10121.0	9727.0
4977.0	-16114.0	5629.0
-1671.0	-13322.0	10812.0
-1127.0	-14108.0	11211.0
-4297.0	-11275.0	9823.0
-3192.0	-4429.0	13593.0
-3984.0	-5979.0	18445.0
-5664.0	1805.0	16452.0
-488.0	1038.0	12924.0
-1524.0	16480.0	9848.0
6755.0	17148.0	9321.0
10064.0	8807.0	2164.0
18916.0	8315.0	-1885.0
14464.0	-1535.0	-3953.0
14679.0	-2055.0	-3119.0
15740.0	-5586.0	-2423.0
13138.0	-6486.0	480.0
12971.0	-11528.0	-1475.0
15421.0	-11424.0	1049.0
15216.0	-15605.0	8264.0
11241.0	-11615.0	2140.0
5294.0	-13312.0	-5378.0
6204.0	-15843.0	-856.0
-2292.0	-16700.0	3274.0
-3575.0	-12723.0	326.0
-11312.0	-9758.0	1643.0
-20928.0	1866.0	4477.0
-23192.0	5927.0	-597.0
-12629.0	8450.0	-3085.0
-7934.0	11778.0	1101.0
-8337.0	7569.0	4459.0
-2614.0	11474.0	-539.0
1260.0	12046.0	-602.0
2396.0	16813.0	-938.0
4894.0	15969.0	892.0
5892.0	16540.0	2939.0
10824.0	10029.0	4504.0
13069.0	7315.0	4794.0
13956.0	1135.0	4441.0
17734.0	-3473.0	3175.0
14715.0	-8030.0	3820.0
14507.0	-7846.0	4426.0
11315.0	-8482.0	4964.0
13760.0	-4436.0	7162.0
11293.0	-11784.0	8062.0
-3183.0	-7850.0	10107.0
7846.0	-6766.0	3637.0
-2405.0	-513.0	20039.0
686.0	1356.0	21071.0
-2361.0	1699.0	18857.0
-1446.0	1316.0	14538.0
-3095.0	41.0	16443.0
-9899.0	7086.0	31382.0
2579.0	8316.0	20297.0
7040.0	11231.0	12977.0
8676.0	13313.0	6334.0
10699.0	12401.0	-3574.0
8481.0	12348.0	-6273.0
9005.0	6310.0	-10778.0
14577.0	456.0	-11142.0
14997.0	-6238.0	-5563.0
6916.0	-11998.0	-955.0
2172.0	-12870.0	8782.0
1716.0	-7966.0	14961.0
6698.0	-7769.0	12258.0
4833.0	-243.0	14678.0
2182.0	-335.0	13831.0
4862.0	4400.0	15283.0
-2355.0	5344.0	11629.0
-2650.0	3698.0	11456.0
-9352.0	5667.0	17230.0
-3000.0	2931.0	15869.0
-1493.0	3413.0	18198.0
2331.0	2078.0	20281.0
-1157.0	-378.0	13489.0
-11244.0	-1955.0	6671.0
-18353.0	4198.0	2607.0
-12323.0	4792.0	2767.0
-12650.0	4047.0	-7565.0
-10845.0	7916.0	-13365.0
-15044.0	12621.0	-13595.0
-12421.0	16987.0	-8346.0
-1937.0	16135.0	-8521.0
7346.0	15701.0	-10331.0
15422.0	16998.0	6814.0
1385.0	11815.0	6141.0
3391.0	4172.0	11664.0
1010.0	-770.0	17153.0
3430.0	-2796.0	17967.0
-1005.0	-9031.0	15345.0
-6107.0	-12724.0	-5771.0
161.0	-14867.0	1019.0
-706.0	-15098.0	2485.0
-3770.0	-6477.0	-8518.0
1953.0	-11042.0	-10016.0
499.0	-4185.0	-22208.0
11772.0	-3458.0	-12453.0
4642.0	-6552.0	9581.0
-2252.0	-1920.0	-19236.0
-2026.0	1584.0	-14003.0
-3838.0	10945.0	-11395.0
-1527.0	14311.0	-9173.0
4040.0	17208.0	-1013.0
4781.0	12866.0	6532.0
7579.0	15503.0	8604.0
8049.0	7279.0	14795.0
7353.0	3682.0	15346.0
4650.0	-3986.0	15109.0
2690.0	-5355.0	12349.0
2781.0	-12049.0	11663.0
-1002.0	-9765.0	7330.0
-5786.0	-16166.0	9920.0
-7147.0	-15331.0	7137.0
-6175.0	-10984.0	9741.0
-4525.0	-12085.0	5837.0
-10661.0	-11158.0	8777.0
-12631.0	-8677.0	5010.0
-8401.0	-9842.0	9961.0
-9314.0	-9651.0	-1644.0
-14852.0	-10186.0	-381.0
-6341.0	-10337.0	-6922.0
-957.0	-9096.0	-14719.0
-2012.0	-8437.0	-19083.0
7793.0	-8351.0	1315.0
21050.0	-3014.0	-4086.0
19098.0	-823.0	-9259.0
22647.0	1115.0	-1466.0
18500.0	-44.0	11383.0
21421.0	-3382.0	8845.0
10957.0	-2317.0	-4770.0
13912.0	-2408.0	4784.0
11826.0	-3521.0	-7025.0
10095.0	123.0	-14661.0
3454.0	3878.0	-12041.0
1848.0	6157.0	-20536.0
